Industry Sector,Year,Total Population,CIP2
"Educational Services, Health Care & Social Assistance",2019,6578,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,9222,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,699,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,49026,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,6605,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,7794,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,19967,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,2096,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,1154,Visual & Performing Arts
"Educational Services, Health Care & Social Assistance",2019,14575,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,24864,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,8221,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,30650,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,12648,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,25958,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,226,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,34080,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,13361,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,1063,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,4421,Visual & Performing Arts
"Arts, Entertainment & Recreation and Accommodation & Food Services",2019,81208,Visual & Performing Arts
"Other Services, Except Public Administration",2019,282,Visual & Performing Arts
"Other Services, Except Public Administration",2019,2357,Visual & Performing Arts
"Other Services, Except Public Administration",2019,810,Visual & Performing Arts
"Other Services, Except Public Administration",2019,587,Visual & Performing Arts
"Other Services, Except Public Administration",2019,2108,Visual & Performing Arts
"Other Services, Except Public Administration",2019,332,Visual & Performing Arts
"Other Services, Except Public Administration",2019,6061,Visual & Performing Arts
"Other Services, Except Public Administration",2019,4572,Visual & Performing Arts
"Other Services, Except Public Administration",2019,1336,Visual & Performing Arts
"Other Services, Except Public Administration",2019,1448,Visual & Performing Arts
"Other Services, Except Public Administration",2019,7235,Visual & Performing Arts
"Other Services, Except Public Administration",2019,42377,Visual & Performing Arts
"Other Services, Except Public Administration",2019,1087,Visual & Performing Arts
"Other Services, Except Public Administration",2019,5050,Visual & Performing Arts
"Other Services, Except Public Administration",2019,23965,Visual & Performing Arts
"Other Services, Except Public Administration",2019,3548,Visual & Performing Arts
Public Administration,2019,2441,Visual & Performing Arts
Public Administration,2019,1345,Visual & Performing Arts
Public Administration,2019,12013,Visual & Performing Arts
Public Administration,2019,9098,Visual & Performing Arts
Public Administration,2019,6870,Visual & Performing Arts
Public Administration,2019,2895,Visual & Performing Arts
Public Administration,2019,4592,Visual & Performing Arts
Public Administration,2019,15516,Visual & Performing Arts
Active Duty Military,2019,2274,Visual & Performing Arts
Active Duty Military,2019,719,Visual & Performing Arts
Active Duty Military,2019,1643,Visual & Performing Arts
Active Duty Military,2019,406,Visual & Performing Arts
Active Duty Military,2019,140,Visual & Performing Arts
Active Duty Military,2019,552,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,2954,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,1231,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,64,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,348,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,149,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,585,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,569,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,199,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,127,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,255,Visual & Performing Arts
"Agriculture, Forestry, Fishing and Hunting, and Mining",2018,1252,Visual & Performing Arts
Construction,2018,38278,Visual & Performing Arts
Manufacturing,2018,572,Visual & Performing Arts
Manufacturing,2018,765,Visual & Performing Arts
Manufacturing,2018,581,Visual & Performing Arts
Manufacturing,2018,814,Visual & Performing Arts
Manufacturing,2018,1807,Visual & Performing Arts
Manufacturing,2018,1582,Visual & Performing Arts
Manufacturing,2018,919,Visual & Performing Arts
Manufacturing,2018,992,Visual & Performing Arts
Manufacturing,2018,196,Visual & Performing Arts
Manufacturing,2018,3336,Visual & Performing Arts
Manufacturing,2018,228,Visual & Performing Arts
Manufacturing,2018,1648,Visual & Performing Arts
Manufacturing,2018,374,Visual & Performing Arts
Manufacturing,2018,609,Visual & Performing Arts
Manufacturing,2018,1083,Visual & Performing Arts
Manufacturing,2018,8786,Visual & Performing Arts
Manufacturing,2018,1075,Visual & Performing Arts
Manufacturing,2018,336,Visual & Performing Arts
Manufacturing,2018,367,Visual & Performing Arts
Manufacturing,2018,570,Visual & Performing Arts
Manufacturing,2018,155,Visual & Performing Arts
Manufacturing,2018,105,Visual & Performing Arts
Manufacturing,2018,1396,Visual & Performing Arts
Manufacturing,2018,1120,Visual & Performing Arts
Manufacturing,2018,700,Visual & Performing Arts
Manufacturing,2018,813,Visual & Performing Arts
Manufacturing,2018,16977,Visual & Performing Arts
Manufacturing,2018,611,Visual & Performing Arts
Manufacturing,2018,591,Visual & Performing Arts
Manufacturing,2018,44,Visual & Performing Arts
Manufacturing,2018,4259,Visual & Performing Arts
Manufacturing,2018,711,Visual & Performing Arts
Manufacturing,2018,1725,Visual & Performing Arts
Manufacturing,2018,1886,Visual & Performing Arts
Manufacturing,2018,1890,Visual & Performing Arts
Manufacturing,2018,200,Visual & Performing Arts
Manufacturing,2018,427,Visual & Performing Arts
Manufacturing,2018,998,Visual & Performing Arts
Manufacturing,2018,333,Visual & Performing Arts
Manufacturing,2018,1137,Visual & Performing Arts
Manufacturing,2018,658,Visual & Performing Arts
Manufacturing,2018,535,Visual & Performing Arts
Manufacturing,2018,155,Visual & Performing Arts
Manufacturing,2018,81,Visual & Performing Arts
Manufacturing,2018,434,Visual & Performing Arts
Manufacturing,2018,1097,Visual & Performing Arts
Manufacturing,2018,71,Visual & Performing Arts
Manufacturing,2018,433,Visual & Performing Arts
Manufacturing,2018,1062,Visual & Performing Arts
Manufacturing,2018,356,Visual & Performing Arts
Manufacturing,2018,271,Visual & Performing Arts
Manufacturing,2018,1521,Visual & Performing Arts
Manufacturing,2018,2427,Visual & Performing Arts
Manufacturing,2018,472,Visual & Performing Arts
Manufacturing,2018,770,Visual & Performing Arts
Manufacturing,2018,894,Visual & Performing Arts
Manufacturing,2018,814,Visual & Performing Arts
Manufacturing,2018,399,Visual & Performing Arts
Manufacturing,2018,3394,Visual & Performing Arts
Manufacturing,2018,1529,Visual & Performing Arts
Manufacturing,2018,2490,Visual & Performing Arts
Manufacturing,2018,1486,Visual & Performing Arts
Manufacturing,2018,7251,Visual & Performing Arts
Manufacturing,2018,422,Visual & Performing Arts
Manufacturing,2018,2880,Visual & Performing Arts
Manufacturing,2018,3702,Visual & Performing Arts
Manufacturing,2018,746,Visual & Performing Arts
Manufacturing,2018,782,Visual & Performing Arts
Manufacturing,2018,501,Visual & Performing Arts
Manufacturing,2018,6178,Visual & Performing Arts
Manufacturing,2018,5352,Visual & Performing Arts
Manufacturing,2018,5985,Visual & Performing Arts
Manufacturing,2018,3722,Visual & Performing Arts
Manufacturing,2018,10328,Visual & Performing Arts
Manufacturing,2018,2654,Visual & Performing Arts
Wholesale Trade,2018,984,Visual & Performing Arts
Wholesale Trade,2018,3866,Visual & Performing Arts
Wholesale Trade,2018,1267,Visual & Performing Arts
Wholesale Trade,2018,4228,Visual & Performing Arts
Wholesale Trade,2018,514,Visual & Performing Arts
Wholesale Trade,2018,2362,Visual & Performing Arts
Wholesale Trade,2018,1855,Visual & Performing Arts
Wholesale Trade,2018,2673,Visual & Performing Arts
Wholesale Trade,2018,271,Visual & Performing Arts
Wholesale Trade,2018,3254,Visual & Performing Arts
Wholesale Trade,2018,794,Visual & Performing Arts
Wholesale Trade,2018,5354,Visual & Performing Arts
Wholesale Trade,2018,5137,Visual & Performing Arts
Wholesale Trade,2018,130,Visual & Performing Arts
Wholesale Trade,2018,572,Visual & Performing Arts
Wholesale Trade,2018,1955,Visual & Performing Arts
Wholesale Trade,2018,347,Visual & Performing Arts
Wholesale Trade,2018,3170,Visual & Performing Arts
Wholesale Trade,2018,2744,Visual & Performing Arts
Wholesale Trade,2018,1784,Visual & Performing Arts
Wholesale Trade,2018,665,Visual & Performing Arts
Retail Trade,2018,5443,Visual & Performing Arts
Retail Trade,2018,832,Visual & Performing Arts
Retail Trade,2018,1467,Visual & Performing Arts
Retail Trade,2018,17437,Visual & Performing Arts
Retail Trade,2018,353,Visual & Performing Arts
Retail Trade,2018,9481,Visual & Performing Arts
Retail Trade,2018,1910,Visual & Performing Arts
Retail Trade,2018,11367,Visual & Performing Arts
Retail Trade,2018,1891,Visual & Performing Arts
Retail Trade,2018,18112,Visual & Performing Arts
Retail Trade,2018,1886,Visual & Performing Arts
Retail Trade,2018,2800,Visual & Performing Arts
Retail Trade,2018,2275,Visual & Performing Arts
Retail Trade,2018,6328,Visual & Performing Arts
Retail Trade,2018,5690,Visual & Performing Arts
Retail Trade,2018,2170,Visual & Performing Arts
Retail Trade,2018,31100,Visual & Performing Arts
Retail Trade,2018,2233,Visual & Performing Arts
Retail Trade,2018,6021,Visual & Performing Arts
Retail Trade,2018,1558,Visual & Performing Arts
Retail Trade,2018,4545,Visual & Performing Arts
Retail Trade,2018,9010,Visual & Performing Arts
Retail Trade,2018,3389,Visual & Performing Arts
Retail Trade,2018,7720,Visual & Performing Arts
Retail Trade,2018,12746,Visual & Performing Arts
Retail Trade,2018,2176,Visual & Performing Arts
Retail Trade,2018,2559,Visual & Performing Arts
Retail Trade,2018,3833,Visual & Performing Arts
Retail Trade,2018,3652,Visual & Performing Arts
Retail Trade,2018,14664,Visual & Performing Arts
Retail Trade,2018,10860,Visual & Performing Arts
Retail Trade,2018,213,Visual & Performing Arts
Retail Trade,2018,258,Visual & Performing Arts
Retail Trade,2018,1702,Visual & Performing Arts
Retail Trade,2018,6062,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,3382,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,551,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,370,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,759,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,344,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,379,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,5927,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,829,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,1121,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,4061,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,2292,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,2297,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,235,Visual & Performing Arts
"Transportation & Warehousing, and Utilities",2018,747,Visual & Performing Arts
